Age,Gender,EducationLevel,ExperienceYears,PreviousCompanies,DistanceFromCompany,InterviewScore,SkillScore,PersonalityScore,RecruitmentStrategy,HiringDecision,CurrentStage,FinalStatus,ResumeScore,TechnicalScore,CommunicationScore,ScreeningDate,Interview1Date,HRDate,DropStage,DropReason
36,Male,Bachelor's (Type 2),4,4,20.31840686,64,11,82,Aggressive,0,Screening,Rejected,20,11,70,05-05-2026,08-05-2026,09-05-2026,Screening,Low Resume Score
31,Female,Bachelor's (Type 2),2,5,14.36293426,87,47,69,Moderate,0,Screening,Rejected,39,47,60,07-05-2026,09-05-2026,10-05-2026,Screening,Low Resume Score
34,Male,Bachelor's (Type 2),1,4,22.07555913,87,30,39,Conservative,0,Screening,Rejected,24,30,50,06-05-2026,09-05-2026,12-05-2026,Screening,Low Resume Score
20,Male,Master's,14,1,5.719873795,72,82,53,Moderate,1,Selected,Selected,99,82,60,07-05-2026,11-05-2026,13-05-2026,None,N/A
45,Male,Bachelor's (Type 1),7,1,7.285295326,85,62,43,Moderate,0,Selected,Selected,64,62,60,07-05-2026,11-05-2026,14-05-2026,None,N/A
33,Female,Bachelor's (Type 2),2,2,21.72170235,75,73,61,Moderate,0,Selected,Selected,57,73,60,06-05-2026,10-05-2026,11-05-2026,None,N/A
25,Male,PhD,6,3,39.1222261,16,38,98,Moderate,0,Screening,Rejected,45,38,60,07-05-2026,11-05-2026,14-05-2026,Screening,Low Resume Score
24,Female,Master's,11,2,46.01561198,88,75,67,Moderate,1,Selected,Selected,86,75,60,06-05-2026,08-05-2026,10-05-2026,None,N/A
49,Female,Bachelor's (Type 2),10,3,34.24089954,91,19,32,Moderate,0,Screening,Rejected,43,19,60,06-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
30,Female,Master's,0,4,6.260977762,60,100,76,Aggressive,1,Selected,Selected,70,100,70,06-05-2026,10-05-2026,12-05-2026,None,N/A
50,Female,Master's,5,1,34.60098811,14,47,55,Aggressive,0,Screening,Rejected,48,47,70,05-05-2026,09-05-2026,12-05-2026,Screening,Low Resume Score
23,Male,Master's,2,3,32.77139604,93,70,35,Moderate,0,Selected,Selected,55,70,60,05-05-2026,07-05-2026,08-05-2026,None,N/A
32,Female,Bachelor's (Type 2),7,4,41.28819591,50,53,53,Moderate,0,Interview 1,Rejected,58,53,60,05-05-2026,09-05-2026,10-05-2026,Interview 1,Weak Technical Skills
30,Female,Bachelor's (Type 2),5,1,42.26243333,26,77,18,Aggressive,0,Selected,Selected,69,77,70,07-05-2026,10-05-2026,11-05-2026,None,N/A
22,Male,Bachelor's (Type 2),11,3,44.41015379,85,74,42,Moderate,0,Selected,Selected,85,74,60,06-05-2026,10-05-2026,12-05-2026,None,N/A
20,Female,Bachelor's (Type 2),1,2,21.70657573,73,70,11,Aggressive,1,Selected,Selected,52,70,70,06-05-2026,10-05-2026,12-05-2026,None,N/A
25,Male,Bachelor's (Type 2),5,2,35.89321977,60,28,10,Aggressive,0,Screening,Rejected,35,28,70,05-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
37,Female,Bachelor's (Type 1),6,2,14.41251795,57,73,69,Moderate,0,Selected,Selected,69,73,60,05-05-2026,08-05-2026,11-05-2026,None,N/A
43,Male,Bachelor's (Type 2),4,4,50.966814,30,92,11,Moderate,0,Selected,Selected,76,92,60,06-05-2026,09-05-2026,10-05-2026,None,N/A
29,Female,Bachelor's (Type 2),2,2,9.766712069,90,72,90,Moderate,0,Selected,Selected,56,72,60,06-05-2026,10-05-2026,11-05-2026,None,N/A
24,Male,Bachelor's (Type 2),3,5,1.505721583,11,99,40,Moderate,0,Selected,Selected,78,99,60,05-05-2026,08-05-2026,09-05-2026,None,N/A
42,Female,Master's,3,1,8.440435726,45,47,24,Conservative,0,Screening,Rejected,42,47,50,06-05-2026,08-05-2026,11-05-2026,Screening,Low Resume Score
29,Female,Bachelor's (Type 2),5,4,39.79361448,30,73,2,Moderate,0,Selected,Selected,66,73,60,05-05-2026,07-05-2026,09-05-2026,None,N/A
31,Male,Bachelor's (Type 1),9,2,23.33918383,31,82,2,Aggressive,1,Selected,Selected,84,82,70,05-05-2026,08-05-2026,10-05-2026,None,N/A
21,Male,Master's,0,1,23.37501239,31,55,83,Moderate,0,Screening,Rejected,39,55,60,06-05-2026,10-05-2026,13-05-2026,Screening,Low Resume Score
32,Male,Bachelor's (Type 1),10,3,48.75114598,98,94,27,Aggressive,1,Selected,Selected,96,94,70,06-05-2026,10-05-2026,13-05-2026,None,N/A
27,Male,Master's,3,2,46.9817454,52,16,22,Conservative,0,Screening,Rejected,20,16,50,06-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
21,Female,Master's,9,1,16.55973689,60,8,47,Aggressive,1,Screening,Rejected,33,8,70,06-05-2026,09-05-2026,10-05-2026,Screening,Low Resume Score
39,Female,Bachelor's (Type 2),12,5,11.45290644,45,96,66,Moderate,0,Selected,Selected,100,96,60,06-05-2026,08-05-2026,10-05-2026,None,N/A
20,Male,Master's,3,3,43.4241105,84,33,41,Aggressive,1,Screening,Rejected,32,33,70,07-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
50,Female,Bachelor's (Type 2),9,5,46.30095355,73,44,87,Conservative,0,Interview 1,Rejected,58,44,50,05-05-2026,07-05-2026,08-05-2026,Interview 1,Weak Technical Skills
24,Male,Bachelor's (Type 2),15,1,28.07984614,79,87,39,Moderate,0,Selected,Selected,100,87,60,06-05-2026,08-05-2026,10-05-2026,None,N/A
28,Male,Bachelor's (Type 1),0,5,32.47118556,6,8,5,Conservative,0,Screening,Rejected,6,8,50,06-05-2026,10-05-2026,13-05-2026,Screening,Low Resume Score
36,Female,Bachelor's (Type 2),8,1,13.84571423,3,6,19,Aggressive,0,Screening,Rejected,28,6,70,06-05-2026,10-05-2026,13-05-2026,Screening,Low Resume Score
28,Female,PhD,3,1,41.0401344,90,15,10,Aggressive,1,Screening,Rejected,20,15,70,05-05-2026,09-05-2026,12-05-2026,Screening,Low Resume Score
30,Female,Bachelor's (Type 2),6,5,32.60612142,51,18,95,Aggressive,1,Screening,Rejected,31,18,70,07-05-2026,09-05-2026,10-05-2026,Screening,Low Resume Score
34,Female,Bachelor's (Type 2),11,1,26.17567556,88,5,26,Conservative,0,Screening,Rejected,37,5,50,06-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
43,Female,Bachelor's (Type 2),13,2,4.005427804,30,10,20,Conservative,0,Screening,Rejected,46,10,50,05-05-2026,07-05-2026,10-05-2026,Screening,Low Resume Score
25,Female,Bachelor's (Type 2),2,1,46.79674813,74,75,12,Aggressive,1,Selected,Selected,59,75,70,07-05-2026,10-05-2026,11-05-2026,None,N/A
42,Female,Bachelor's (Type 1),9,4,31.77257102,83,60,85,Aggressive,1,Selected,Selected,69,60,70,07-05-2026,10-05-2026,11-05-2026,None,N/A
22,Male,Bachelor's (Type 2),11,1,10.63455473,35,41,34,Moderate,0,Interview 1,Rejected,62,41,60,06-05-2026,08-05-2026,09-05-2026,Interview 1,Weak Technical Skills
49,Male,Master's,2,4,31.31930585,53,12,46,Aggressive,0,Screening,Rejected,14,12,70,07-05-2026,11-05-2026,12-05-2026,Screening,Low Resume Score
50,Male,Bachelor's (Type 2),13,1,34.87316771,53,11,85,Aggressive,1,Screening,Rejected,47,11,70,05-05-2026,08-05-2026,11-05-2026,Screening,Low Resume Score
36,Male,Bachelor's (Type 2),7,1,27.28851683,16,84,27,Aggressive,1,Selected,Selected,80,84,70,05-05-2026,07-05-2026,09-05-2026,None,N/A
24,Male,Bachelor's (Type 1),7,5,36.9050869,74,73,20,Aggressive,1,Selected,Selected,72,73,70,07-05-2026,11-05-2026,13-05-2026,None,N/A
49,Female,Bachelor's (Type 2),10,2,30.0726974,29,19,17,Aggressive,1,Screening,Rejected,43,19,70,05-05-2026,07-05-2026,08-05-2026,Screening,Low Resume Score
47,Male,Master's,11,2,48.3884791,98,49,30,Aggressive,0,Interview 1,Rejected,67,49,70,07-05-2026,10-05-2026,12-05-2026,Interview 1,Weak Technical Skills
31,Male,Bachelor's (Type 1),0,3,3.68485393,21,35,59,Moderate,1,Screening,Rejected,25,35,60,07-05-2026,11-05-2026,14-05-2026,Screening,Low Resume Score
37,Male,Bachelor's (Type 1),9,5,6.312285423,42,91,36,Conservative,1,Interview 2,Rejected,91,91,50,06-05-2026,09-05-2026,10-05-2026,Interview 2,Poor Communication
33,Male,Bachelor's (Type 2),1,5,9.683581848,26,87,20,Moderate,1,Selected,Selected,64,87,60,05-05-2026,07-05-2026,08-05-2026,None,N/A
40,Male,Master's,15,2,35.50855353,36,68,13,Moderate,0,Selected,Selected,93,68,60,06-05-2026,08-05-2026,09-05-2026,None,N/A
43,Male,Bachelor's (Type 2),7,5,33.27979364,45,36,88,Aggressive,1,Screening,Rejected,46,36,70,06-05-2026,08-05-2026,09-05-2026,Screening,Low Resume Score
30,Male,Bachelor's (Type 2),0,2,45.60294301,34,11,90,Moderate,1,Screening,Rejected,8,11,60,07-05-2026,10-05-2026,13-05-2026,Screening,Low Resume Score
28,Female,Master's,14,5,37.64387264,3,98,59,Moderate,1,Selected,Selected,100,98,60,05-05-2026,08-05-2026,10-05-2026,None,N/A
21,Female,Bachelor's (Type 2),11,1,26.41777438,79,39,22,Moderate,0,Interview 1,Rejected,60,39,60,07-05-2026,10-05-2026,13-05-2026,Interview 1,Weak Technical Skills
31,Male,Master's,7,2,50.59158962,79,53,94,Aggressive,1,Interview 1,Rejected,58,53,70,05-05-2026,08-05-2026,09-05-2026,Interview 1,Weak Technical Skills
22,Female,Master's,7,2,14.30539781,84,1,28,Conservative,0,Screening,Rejected,22,1,50,07-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
22,Female,Bachelor's (Type 2),15,4,42.65958299,25,49,46,Aggressive,0,Interview 1,Rejected,79,49,70,06-05-2026,10-05-2026,11-05-2026,Interview 1,Weak Technical Skills
20,Female,Bachelor's (Type 2),1,5,22.33951861,99,40,29,Moderate,0,Screening,Rejected,31,40,60,07-05-2026,10-05-2026,13-05-2026,Screening,Low Resume Score
27,Female,Bachelor's (Type 1),3,5,33.43675694,18,44,89,Conservative,0,Screening,Rejected,40,44,50,06-05-2026,10-05-2026,12-05-2026,Screening,Low Resume Score
41,Male,Bachelor's (Type 2),5,2,37.36342352,80,8,83,Moderate,1,Screening,Rejected,21,8,60,07-05-2026,09-05-2026,12-05-2026,Screening,Low Resume Score
47,Female,PhD,11,1,32.68770436,44,61,37,Moderate,0,Selected,Selected,76,61,60,07-05-2026,11-05-2026,12-05-2026,None,N/A
48,Female,Bachelor's (Type 2),10,1,8.025365155,25,85,82,Conservative,0,Interview 2,Rejected,90,85,50,06-05-2026,09-05-2026,10-05-2026,Interview 2,Poor Communication
27,Female,Bachelor's (Type 2),8,1,23.14755054,21,46,26,Moderate,1,Interview 1,Rejected,56,46,60,06-05-2026,10-05-2026,11-05-2026,Interview 1,Weak Technical Skills
30,Male,Master's,14,5,29.0719189,57,4,88,Aggressive,0,Screening,Rejected,45,4,70,07-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
28,Male,Bachelor's (Type 2),15,4,43.45218796,62,75,86,Conservative,0,Interview 2,Rejected,98,75,50,05-05-2026,08-05-2026,10-05-2026,Interview 2,Poor Communication
24,Male,Bachelor's (Type 1),7,2,23.18228744,27,0,92,Aggressive,0,Screening,Rejected,21,0,70,06-05-2026,09-05-2026,10-05-2026,Screening,Low Resume Score
33,Male,Bachelor's (Type 2),11,3,46.93736524,64,43,14,Conservative,0,Interview 1,Rejected,63,43,50,07-05-2026,11-05-2026,13-05-2026,Interview 1,Weak Technical Skills
47,Male,Bachelor's (Type 2),14,4,23.01871115,43,21,58,Aggressive,0,Interview 1,Rejected,57,21,70,07-05-2026,11-05-2026,14-05-2026,Interview 1,Weak Technical Skills
49,Male,Master's,7,3,28.43899296,99,37,2,Moderate,0,Screening,Rejected,47,37,60,05-05-2026,07-05-2026,10-05-2026,Screening,Low Resume Score
22,Male,Bachelor's (Type 1),6,4,40.81428415,42,18,9,Moderate,1,Screening,Rejected,31,18,60,05-05-2026,08-05-2026,09-05-2026,Screening,Low Resume Score
40,Female,Bachelor's (Type 2),13,1,30.15338422,36,79,78,Conservative,1,Interview 2,Rejected,94,79,50,07-05-2026,09-05-2026,11-05-2026,Interview 2,Poor Communication
24,Female,Bachelor's (Type 2),12,5,49.01090362,65,30,79,Moderate,1,Interview 1,Rejected,57,30,60,05-05-2026,07-05-2026,08-05-2026,Interview 1,Weak Technical Skills
24,Female,Bachelor's (Type 2),8,3,34.01679153,16,66,16,Aggressive,1,Selected,Selected,70,66,70,07-05-2026,11-05-2026,13-05-2026,None,N/A
38,Male,Bachelor's (Type 2),14,4,27.1354727,39,86,82,Moderate,0,Selected,Selected,100,86,60,06-05-2026,10-05-2026,13-05-2026,None,N/A
46,Male,Bachelor's (Type 2),1,5,2.179598389,37,41,10,Aggressive,0,Screening,Rejected,32,41,70,07-05-2026,10-05-2026,13-05-2026,Screening,Low Resume Score
33,Male,Bachelor's (Type 2),2,3,21.68664488,84,81,47,Moderate,0,Selected,Selected,63,81,60,07-05-2026,10-05-2026,13-05-2026,None,N/A
45,Male,PhD,9,2,15.96242096,60,25,4,Conservative,1,Screening,Rejected,45,25,50,07-05-2026,11-05-2026,13-05-2026,Screening,Low Resume Score
49,Male,Bachelor's (Type 2),7,4,38.40528339,8,12,68,Moderate,1,Screening,Rejected,29,12,60,07-05-2026,11-05-2026,12-05-2026,Screening,Low Resume Score
23,Female,Bachelor's (Type 1),13,2,11.41388376,76,57,63,Moderate,0,Interview 1,Rejected,79,57,60,07-05-2026,09-05-2026,12-05-2026,Interview 1,Weak Technical Skills
44,Female,Bachelor's (Type 2),5,1,11.26100436,74,17,13,Aggressive,0,Screening,Rejected,27,17,70,06-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
32,Male,Master's,9,2,10.47595216,60,66,49,Moderate,1,Selected,Selected,73,66,60,05-05-2026,09-05-2026,10-05-2026,None,N/A
29,Male,Master's,8,2,7.280780658,79,86,25,Moderate,1,Selected,Selected,84,86,60,07-05-2026,09-05-2026,12-05-2026,None,N/A
44,Male,Bachelor's (Type 1),9,4,16.55035018,15,2,71,Moderate,1,Screening,Rejected,28,2,60,07-05-2026,09-05-2026,12-05-2026,Screening,Low Resume Score
37,Male,PhD,3,1,45.29610572,1,54,68,Aggressive,1,Screening,Rejected,47,54,70,06-05-2026,08-05-2026,09-05-2026,Screening,Low Resume Score
27,Female,Bachelor's (Type 2),15,2,39.74642362,71,88,6,Moderate,0,Selected,Selected,100,88,60,05-05-2026,08-05-2026,10-05-2026,None,N/A
27,Male,Bachelor's (Type 1),7,5,37.76256082,42,90,15,Aggressive,1,Selected,Selected,84,90,70,05-05-2026,08-05-2026,09-05-2026,None,N/A
26,Male,Bachelor's (Type 1),9,3,40.86684028,41,57,54,Moderate,1,Interview 1,Rejected,67,57,60,06-05-2026,08-05-2026,09-05-2026,Interview 1,Weak Technical Skills
27,Male,Bachelor's (Type 1),2,2,14.47089447,76,62,77,Aggressive,0,Screening,Rejected,49,62,70,05-05-2026,09-05-2026,12-05-2026,Screening,Low Resume Score
33,Male,Master's,2,1,45.37208454,56,90,100,Conservative,0,Interview 2,Rejected,69,90,50,06-05-2026,10-05-2026,11-05-2026,Interview 2,Poor Communication
38,Female,Bachelor's (Type 1),7,2,7.865168757,80,51,55,Aggressive,0,Interview 1,Rejected,57,51,70,07-05-2026,10-05-2026,12-05-2026,Interview 1,Weak Technical Skills
48,Male,Bachelor's (Type 1),4,3,17.81728634,87,88,3,Moderate,1,Selected,Selected,74,88,60,05-05-2026,07-05-2026,10-05-2026,None,N/A
25,Male,Master's,2,1,30.33740595,66,23,99,Aggressive,1,Screening,Rejected,22,23,70,06-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
20,Female,Bachelor's (Type 2),9,4,6.145254417,29,71,47,Moderate,1,Selected,Selected,77,71,60,05-05-2026,07-05-2026,08-05-2026,None,N/A
42,Female,Bachelor's (Type 1),10,1,37.50650939,12,8,16,Moderate,1,Screening,Rejected,36,8,60,06-05-2026,10-05-2026,13-05-2026,Screening,Low Resume Score
50,Female,Bachelor's (Type 1),15,4,20.36230241,18,36,35,Moderate,0,Interview 1,Rejected,70,36,60,06-05-2026,10-05-2026,12-05-2026,Interview 1,Weak Technical Skills
34,Male,Bachelor's (Type 1),0,1,40.22028328,6,93,69,Aggressive,0,Selected,Selected,65,93,70,07-05-2026,10-05-2026,11-05-2026,None,N/A
20,Male,Bachelor's (Type 2),14,3,25.64481428,8,82,79,Moderate,1,Selected,Selected,99,82,60,06-05-2026,10-05-2026,12-05-2026,None,N/A
44,Female,Bachelor's (Type 2),2,3,10.04372622,82,52,92,Aggressive,1,Screening,Rejected,42,52,70,07-05-2026,11-05-2026,13-05-2026,Screening,Low Resume Score
36,Female,Bachelor's (Type 1),11,1,37.73809057,53,79,99,Aggressive,1,Selected,Selected,88,79,70,05-05-2026,08-05-2026,09-05-2026,None,N/A
20,Female,Bachelor's (Type 1),8,2,13.60719779,85,23,37,Moderate,0,Screening,Rejected,40,23,60,06-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
34,Female,Master's,4,3,25.54051506,81,20,100,Aggressive,1,Screening,Rejected,26,20,70,05-05-2026,07-05-2026,08-05-2026,Screening,Low Resume Score
42,Female,Bachelor's (Type 2),11,4,4.776663458,60,99,61,Aggressive,0,Selected,Selected,100,99,70,06-05-2026,08-05-2026,10-05-2026,None,N/A
21,Female,Bachelor's (Type 2),9,4,31.89333272,86,39,47,Conservative,1,Interview 1,Rejected,54,39,50,05-05-2026,08-05-2026,09-05-2026,Interview 1,Weak Technical Skills
33,Male,Bachelor's (Type 2),14,5,34.29288831,1,61,9,Conservative,0,Interview 2,Rejected,85,61,50,07-05-2026,09-05-2026,11-05-2026,Interview 2,Poor Communication
40,Male,Bachelor's (Type 2),1,4,19.9337105,49,69,35,Moderate,0,Selected,Selected,51,69,60,07-05-2026,10-05-2026,13-05-2026,None,N/A
27,Male,Bachelor's (Type 2),6,5,48.72113902,74,68,28,Aggressive,1,Selected,Selected,66,68,70,07-05-2026,10-05-2026,13-05-2026,None,N/A
27,Female,Bachelor's (Type 2),14,1,44.70844607,30,13,77,Aggressive,0,Interview 1,Rejected,51,13,70,07-05-2026,09-05-2026,12-05-2026,Interview 1,Weak Technical Skills
38,Female,Bachelor's (Type 2),1,1,36.39704579,32,41,3,Moderate,0,Screening,Rejected,32,41,60,07-05-2026,11-05-2026,12-05-2026,Screening,Low Resume Score
26,Female,PhD,3,1,36.68260372,77,49,43,Aggressive,1,Screening,Rejected,43,49,70,07-05-2026,09-05-2026,10-05-2026,Screening,Low Resume Score
38,Female,Bachelor's (Type 1),11,2,13.62008575,79,60,55,Conservative,0,Interview 2,Rejected,75,60,50,06-05-2026,08-05-2026,09-05-2026,Interview 2,Poor Communication
25,Female,Master's,6,2,33.84076155,10,3,41,Aggressive,1,Screening,Rejected,20,3,70,05-05-2026,09-05-2026,10-05-2026,Screening,Low Resume Score
25,Female,Bachelor's (Type 1),3,5,10.91031326,32,71,99,Conservative,0,Interview 2,Rejected,59,71,50,06-05-2026,10-05-2026,11-05-2026,Interview 2,Poor Communication
22,Male,Master's,6,4,8.200161196,6,87,12,Moderate,0,Selected,Selected,79,87,60,07-05-2026,11-05-2026,13-05-2026,None,N/A
26,Male,Bachelor's (Type 2),15,4,50.97339471,30,74,45,Moderate,0,Selected,Selected,97,74,60,07-05-2026,09-05-2026,10-05-2026,None,N/A
38,Female,Master's,6,1,32.11879657,47,16,81,Aggressive,0,Screening,Rejected,29,16,70,07-05-2026,09-05-2026,12-05-2026,Screening,Low Resume Score
27,Male,Bachelor's (Type 1),15,3,22.54939363,46,84,32,Conservative,1,Interview 2,Rejected,100,84,50,07-05-2026,09-05-2026,10-05-2026,Interview 2,Poor Communication
29,Female,Bachelor's (Type 2),0,2,15.40822614,77,56,20,Aggressive,1,Screening,Rejected,39,56,70,06-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
39,Male,Bachelor's (Type 2),5,2,31.19602218,91,89,79,Moderate,1,Selected,Selected,77,89,60,07-05-2026,10-05-2026,11-05-2026,None,N/A
34,Female,Master's,8,1,3.479675411,52,47,78,Conservative,0,Interview 1,Rejected,57,47,50,06-05-2026,08-05-2026,11-05-2026,Interview 1,Weak Technical Skills
34,Female,Bachelor's (Type 2),1,2,5.734049525,79,43,56,Aggressive,0,Screening,Rejected,33,43,70,07-05-2026,11-05-2026,13-05-2026,Screening,Low Resume Score
48,Male,Bachelor's (Type 2),13,1,2.642834887,18,44,68,Moderate,1,Interview 1,Rejected,70,44,60,05-05-2026,09-05-2026,11-05-2026,Interview 1,Weak Technical Skills
20,Male,Bachelor's (Type 2),2,5,25.95849166,80,90,69,Moderate,1,Selected,Selected,69,90,60,06-05-2026,09-05-2026,12-05-2026,None,N/A
39,Female,Bachelor's (Type 2),9,4,31.03033146,89,79,66,Moderate,1,Selected,Selected,82,79,60,06-05-2026,08-05-2026,09-05-2026,None,N/A
49,Female,Bachelor's (Type 2),4,3,4.123988068,5,89,47,Moderate,1,Selected,Selected,74,89,60,05-05-2026,08-05-2026,10-05-2026,None,N/A
26,Male,Bachelor's (Type 1),8,4,37.06122337,48,32,75,Moderate,0,Screening,Rejected,46,32,60,07-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
46,Male,PhD,3,4,12.51975358,72,30,99,Moderate,1,Screening,Rejected,30,30,60,06-05-2026,10-05-2026,13-05-2026,Screening,Low Resume Score
23,Female,Master's,0,5,35.26007269,49,46,32,Moderate,0,Screening,Rejected,32,46,60,06-05-2026,10-05-2026,12-05-2026,Screening,Low Resume Score
48,Male,PhD,3,2,50.094857,80,5,35,Moderate,1,Screening,Rejected,13,5,60,07-05-2026,10-05-2026,13-05-2026,Screening,Low Resume Score
25,Female,Bachelor's (Type 2),5,3,35.5552935,94,71,32,Aggressive,0,Selected,Selected,65,71,70,06-05-2026,09-05-2026,11-05-2026,None,N/A
44,Female,Master's,4,2,45.15965265,11,70,30,Conservative,1,Interview 2,Rejected,61,70,50,05-05-2026,08-05-2026,09-05-2026,Interview 2,Poor Communication
20,Female,Master's,13,4,48.40992534,22,33,20,Conservative,1,Interview 1,Rejected,62,33,50,06-05-2026,10-05-2026,11-05-2026,Interview 1,Weak Technical Skills
48,Female,Bachelor's (Type 2),12,1,25.33755242,53,52,26,Moderate,0,Interview 1,Rejected,72,52,60,06-05-2026,08-05-2026,10-05-2026,Interview 1,Weak Technical Skills
24,Male,Bachelor's (Type 2),0,4,36.11624897,68,13,90,Moderate,0,Screening,Rejected,9,13,60,07-05-2026,10-05-2026,12-05-2026,Screening,Low Resume Score
46,Male,Bachelor's (Type 2),3,2,43.59846268,99,15,71,Moderate,1,Screening,Rejected,20,15,60,05-05-2026,08-05-2026,11-05-2026,Screening,Low Resume Score
42,Male,Master's,5,4,18.83044564,58,42,100,Moderate,0,Screening,Rejected,44,42,60,07-05-2026,09-05-2026,10-05-2026,Screening,Low Resume Score
20,Male,Bachelor's (Type 2),12,1,14.06986583,35,72,61,Moderate,1,Selected,Selected,86,72,60,07-05-2026,11-05-2026,12-05-2026,None,N/A
49,Male,Bachelor's (Type 1),14,5,48.32992864,2,73,95,Aggressive,0,Selected,Selected,93,73,70,07-05-2026,10-05-2026,12-05-2026,None,N/A
23,Male,Bachelor's (Type 2),9,2,37.31517502,57,80,25,Moderate,1,Selected,Selected,83,80,60,06-05-2026,10-05-2026,13-05-2026,None,N/A
41,Male,PhD,9,4,11.98410667,87,11,65,Aggressive,1,Screening,Rejected,35,11,70,05-05-2026,07-05-2026,08-05-2026,Screening,Low Resume Score
21,Female,Master's,13,2,23.45416963,54,69,11,Aggressive,1,Selected,Selected,87,69,70,05-05-2026,07-05-2026,10-05-2026,None,N/A
29,Male,PhD,3,5,40.82258848,56,18,21,Moderate,1,Screening,Rejected,22,18,60,05-05-2026,07-05-2026,08-05-2026,Screening,Low Resume Score
24,Male,Bachelor's (Type 2),14,4,28.35314955,16,40,16,Moderate,1,Interview 1,Rejected,70,40,60,06-05-2026,09-05-2026,12-05-2026,Interview 1,Weak Technical Skills
46,Female,Bachelor's (Type 2),13,4,33.49760491,38,52,6,Moderate,1,Interview 1,Rejected,75,52,60,05-05-2026,07-05-2026,10-05-2026,Interview 1,Weak Technical Skills
29,Male,Bachelor's (Type 1),8,2,38.6884101,89,28,67,Moderate,1,Screening,Rejected,44,28,60,05-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
